時刻,右目x座標,右目y座標,左目x座標,左目y座標,右目瞳孔径,左目瞳孔径,右目TorF,左目TorF
43:25.8,0.299379617,0.529813051,0.283956468,0.534772754,3.975616455,3.644058228,TRUE,TRUE
43:25.8,0.308774412,0.531653523,0.293862641,0.539382994,3.971603394,3.644546509,TRUE,TRUE
43:25.8,0.308774412,0.531653523,0.293862641,0.539382994,3.971603394,3.644546509,TRUE,TRUE
43:25.8,0.308774412,0.531653523,0.293862641,0.539382994,3.971603394,3.644546509,TRUE,TRUE
43:25.8,0.3207528,0.529711545,0.303516418,0.536300242,3.967727661,3.63444519,TRUE,TRUE
43:25.8,0.3207528,0.529711545,0.303516418,0.536300242,3.967727661,3.63444519,TRUE,TRUE
43:25.8,0.3207528,0.529711545,0.303516418,0.536300242,3.967727661,3.63444519,TRUE,TRUE
43:25.8,0.3303608,0.535073519,0.314504713,0.531914532,3.981689453,3.625167847,TRUE,TRUE
43:25.8,0.3303608,0.535073519,0.314504713,0.531914532,3.981689453,3.625167847,TRUE,TRUE
43:25.8,0.3303608,0.535073519,0.314504713,0.531914532,3.981689453,3.625167847,TRUE,TRUE
43:25.9,0.34299168,0.535926223,0.325059772,0.531323016,3.983459473,3.629196167,TRUE,TRUE
43:25.9,0.34299168,0.535926223,0.325059772,0.531323016,3.983459473,3.629196167,TRUE,TRUE
43:25.9,0.34299168,0.535926223,0.325059772,0.531323016,3.983459473,3.629196167,TRUE,TRUE
43:25.9,0.345890164,0.531824946,0.334244132,0.527907848,3.975280762,3.62953186,TRUE,TRUE
43:25.9,0.345890164,0.531824946,0.334244132,0.527907848,3.975280762,3.62953186,TRUE,TRUE
43:25.9,0.345890164,0.531824946,0.334244132,0.527907848,3.975280762,3.62953186,TRUE,TRUE
43:25.9,0.35784021,0.530053794,0.344012409,0.527846575,3.979522705,3.633392334,TRUE,TRUE
43:25.9,0.35784021,0.530053794,0.344012409,0.527846575,3.979522705,3.633392334,TRUE,TRUE
43:25.9,0.35784021,0.530053794,0.344012409,0.527846575,3.979522705,3.633392334,TRUE,TRUE
43:25.9,0.366515666,0.529579103,0.351672411,0.530356407,3.978210449,3.638320923,TRUE,TRUE
43:25.9,0.366515666,0.529579103,0.351672411,0.530356407,3.978210449,3.638320923,TRUE,TRUE
43:25.9,0.366515666,0.529579103,0.351672411,0.530356407,3.978210449,3.638320923,TRUE,TRUE
43:25.9,0.378959119,0.5338943,0.361820012,0.52953577,3.979446411,3.630981445,TRUE,TRUE
43:25.9,0.378959119,0.5338943,0.361820012,0.52953577,3.979446411,3.630981445,TRUE,TRUE
43:25.9,0.378959119,0.5338943,0.361820012,0.52953577,3.979446411,3.630981445,TRUE,TRUE
43:25.9,0.383300781,0.535728455,0.371867746,0.532092094,3.983688354,3.622650146,TRUE,TRUE
43:25.9,0.383300781,0.535728455,0.371867746,0.532092094,3.983688354,3.622650146,TRUE,TRUE
43:25.9,0.383300781,0.535728455,0.371867746,0.532092094,3.983688354,3.622650146,TRUE,TRUE
43:26.0,0.394086957,0.537051678,0.382086724,0.530717552,3.992340088,3.622924805,TRUE,TRUE
43:26.0,0.394086957,0.537051678,0.382086724,0.530717552,3.992340088,3.622924805,TRUE,TRUE
43:26.0,0.394086957,0.537051678,0.382086724,0.530717552,3.992340088,3.622924805,TRUE,TRUE
43:26.0,0.402192444,0.537040651,0.387311667,0.531254292,3.99331665,3.620788574,TRUE,TRUE
43:26.0,0.402192444,0.537040651,0.387311667,0.531254292,3.99331665,3.620788574,TRUE,TRUE
43:26.0,0.402192444,0.537040651,0.387311667,0.531254292,3.99331665,3.620788574,TRUE,TRUE
43:26.0,0.383658022,0.546868622,0.37644732,0.541139364,4.0362854,3.658340454,TRUE,TRUE
43:26.0,0.383658022,0.546868622,0.37644732,0.541139364,4.0362854,3.658340454,TRUE,TRUE
43:26.0,0.383658022,0.546868622,0.37644732,0.541139364,4.0362854,3.658340454,TRUE,TRUE
2021/5/10 18:43,0.369331032,0.55210036,0.365282059,0.544482231,4.038772583,3.656723022,TRUE,TRUE
2021/5/10 18:43,0.369331032,0.55210036,0.365282059,0.544482231,4.038772583,3.656723022,TRUE,TRUE
2021/5/10 18:43,0.369331032,0.55210036,0.365282059,0.544482231,4.038772583,3.656723022,TRUE,TRUE
43:26.0,0.202336967,0.590359628,0.1878286,0.569100618,3.937225342,3.622848511,TRUE,TRUE
43:26.0,0.202336967,0.590359628,0.1878286,0.569100618,3.937225342,3.622848511,TRUE,TRUE
43:26.0,0.202336967,0.590359628,0.1878286,0.569100618,3.937225342,3.622848511,TRUE,TRUE
43:26.0,0.202336967,0.590359628,0.1878286,0.569100618,3.937225342,3.622848511,TRUE,TRUE
43:26.0,0.202336967,0.590359628,0.1878286,0.569100618,3.937225342,3.622848511,TRUE,TRUE
43:26.0,0.202336967,0.590359628,0.1878286,0.569100618,3.937225342,3.622848511,TRUE,TRUE
43:26.1,0.114653051,0.602476418,0.091537587,0.595228136,3.946975708,3.666854858,TRUE,TRUE
43:26.1,0.114653051,0.602476418,0.091537587,0.595228136,3.946975708,3.666854858,TRUE,TRUE
43:26.1,0.114653051,0.602476418,0.091537587,0.595228136,3.946975708,3.666854858,TRUE,TRUE
43:26.1,0.113567501,0.59658587,0.094505645,0.590820968,3.974182129,3.68699646,TRUE,TRUE
43:26.1,0.113567501,0.59658587,0.094505645,0.590820968,3.974182129,3.68699646,TRUE,TRUE
43:26.1,0.113567501,0.59658587,0.094505645,0.590820968,3.974182129,3.68699646,TRUE,TRUE
43:26.1,0.128602356,0.593976855,0.1056493,0.592715859,3.971939087,3.687988281,TRUE,TRUE
43:26.1,0.128602356,0.593976855,0.1056493,0.592715859,3.971939087,3.687988281,TRUE,TRUE
43:26.1,0.128602356,0.593976855,0.1056493,0.592715859,3.971939087,3.687988281,TRUE,TRUE
43:26.1,0.141238779,0.595828116,0.123340897,0.58715564,3.955291748,3.667633057,TRUE,TRUE
43:26.1,0.141238779,0.595828116,0.123340897,0.58715564,3.955291748,3.667633057,TRUE,TRUE
43:26.1,0.141238779,0.595828116,0.123340897,0.58715564,3.955291748,3.667633057,TRUE,TRUE
43:26.1,0.15605396,0.598812342,0.136896834,0.586743832,3.921035767,3.641357422,TRUE,TRUE
43:26.1,0.15605396,0.598812342,0.136896834,0.586743832,3.921035767,3.641357422,TRUE,TRUE
43:26.1,0.15605396,0.598812342,0.136896834,0.586743832,3.921035767,3.641357422,TRUE,TRUE
43:26.1,0.163928553,0.602743924,0.145452946,0.589915335,3.917114258,3.622665405,TRUE,TRUE
43:26.1,0.163928553,0.602743924,0.145452946,0.589915335,3.917114258,3.622665405,TRUE,TRUE
43:26.1,0.163928553,0.602743924,0.145452946,0.589915335,3.917114258,3.622665405,TRUE,TRUE
43:26.2,0.176867411,0.603588104,0.15443553,0.59071517,3.911437988,3.600662231,TRUE,TRUE
43:26.2,0.176867411,0.603588104,0.15443553,0.59071517,3.911437988,3.600662231,TRUE,TRUE
43:26.2,0.176867411,0.603588104,0.15443553,0.59071517,3.911437988,3.600662231,TRUE,TRUE
43:26.2,0.187969267,0.605745733,0.165286332,0.599185765,3.903869629,3.588943481,TRUE,TRUE
43:26.2,0.187969267,0.605745733,0.165286332,0.599185765,3.903869629,3.588943481,TRUE,TRUE
43:26.2,0.187969267,0.605745733,0.165286332,0.599185765,3.903869629,3.588943481,TRUE,TRUE
43:26.2,0.200535521,0.605943263,0.176790118,0.598864973,3.8881073,3.578140259,TRUE,TRUE
43:26.2,0.200535521,0.605943263,0.176790118,0.598864973,3.8881073,3.578140259,TRUE,TRUE
43:26.2,0.200535521,0.605943263,0.176790118,0.598864973,3.8881073,3.578140259,TRUE,TRUE
43:26.2,0.205693275,0.599689066,0.189270914,0.595388532,3.888931274,3.568786621,TRUE,TRUE
43:26.2,0.205693275,0.599689066,0.189270914,0.595388532,3.888931274,3.568786621,TRUE,TRUE
43:26.2,0.205693275,0.599689066,0.189270914,0.595388532,3.888931274,3.568786621,TRUE,TRUE
43:26.2,0.218301296,0.600574255,0.198634341,0.594643414,3.886535645,3.544525146,TRUE,TRUE
43:26.2,0.218301296,0.600574255,0.198634341,0.594643414,3.886535645,3.544525146,TRUE,TRUE
43:26.2,0.218301296,0.600574255,0.198634341,0.594643414,3.886535645,3.544525146,TRUE,TRUE
43:26.2,0.229242116,0.60224092,0.208891779,0.597083867,3.889343262,3.546585083,TRUE,TRUE
43:26.2,0.229242116,0.60224092,0.208891779,0.597083867,3.889343262,3.546585083,TRUE,TRUE
43:26.2,0.229242116,0.60224092,0.208891779,0.597083867,3.889343262,3.546585083,TRUE,TRUE
43:26.3,0.243085086,0.602757454,0.221717164,0.593750715,3.889053345,3.53565979,TRUE,TRUE
43:26.3,0.243085086,0.602757454,0.221717164,0.593750715,3.889053345,3.53565979,TRUE,TRUE
43:26.3,0.243085086,0.602757454,0.221717164,0.593750715,3.889053345,3.53565979,TRUE,TRUE
43:26.3,0.251416206,0.602816105,0.233204037,0.599407852,3.874771118,3.526916504,TRUE,TRUE
43:26.3,0.251416206,0.602816105,0.233204037,0.599407852,3.874771118,3.526916504,TRUE,TRUE
43:26.3,0.251416206,0.602816105,0.233204037,0.599407852,3.874771118,3.526916504,TRUE,TRUE
43:26.3,0.265369803,0.603219807,0.244260013,0.601167917,3.866592407,3.521682739,TRUE,TRUE
43:26.3,0.265369803,0.603219807,0.244260013,0.601167917,3.866592407,3.521682739,TRUE,TRUE
43:26.3,0.265369803,0.603219807,0.244260013,0.601167917,3.866592407,3.521682739,TRUE,TRUE
43:26.3,0.261345327,0.601256609,0.237988517,0.587474763,3.87538147,3.519546509,TRUE,TRUE
43:26.3,0.261345327,0.601256609,0.237988517,0.587474763,3.87538147,3.519546509,TRUE,TRUE
43:26.3,0.261345327,0.601256609,0.237988517,0.587474763,3.87538147,3.519546509,TRUE,TRUE
43:26.3,0.224312574,0.572873652,0.207076997,0.572335362,3.880310059,3.533447266,TRUE,TRUE
43:26.3,0.224312574,0.572873652,0.207076997,0.572335362,3.880310059,3.533447266,TRUE,TRUE
43:26.3,0.224312574,0.572873652,0.207076997,0.572335362,3.880310059,3.533447266,TRUE,TRUE
43:26.3,0.209315389,0.556419015,0.183853552,0.55382967,3.870697021,3.545318604,TRUE,TRUE
43:26.3,0.209315389,0.556419015,0.183853552,0.55382967,3.870697021,3.545318604,TRUE,TRUE
43:26.3,0.209315389,0.556419015,0.183853552,0.55382967,3.870697021,3.545318604,TRUE,TRUE
43:26.4,0.215146229,0.559509158,0.186406821,0.547435939,3.857543945,3.541534424,TRUE,TRUE
43:26.4,0.215146229,0.559509158,0.186406821,0.547435939,3.857543945,3.541534424,TRUE,TRUE
43:26.4,0.215146229,0.559509158,0.186406821,0.547435939,3.857543945,3.541534424,TRUE,TRUE
43:26.4,0.222271591,0.562627196,0.198265836,0.554275215,3.849960327,3.52684021,TRUE,TRUE
43:26.4,0.222271591,0.562627196,0.198265836,0.554275215,3.849960327,3.52684021,TRUE,TRUE
43:26.4,0.222271591,0.562627196,0.198265836,0.554275215,3.849960327,3.52684021,TRUE,TRUE
43:26.4,0.236386061,0.558736742,0.208853438,0.559426665,3.852096558,3.516937256,TRUE,TRUE
43:26.4,0.236386061,0.558736742,0.208853438,0.559426665,3.852096558,3.516937256,TRUE,TRUE
43:26.4,0.236386061,0.558736742,0.208853438,0.559426665,3.852096558,3.516937256,TRUE,TRUE
43:26.4,0.244302824,0.55872041,0.219720155,0.564853251,3.855239868,3.524810791,TRUE,TRUE
43:26.4,0.244302824,0.55872041,0.219720155,0.564853251,3.855239868,3.524810791,TRUE,TRUE
43:26.4,0.244302824,0.55872041,0.219720155,0.564853251,3.855239868,3.524810791,TRUE,TRUE
43:26.4,0.257289588,0.562968612,0.232382581,0.563598931,3.850982666,3.528320313,TRUE,TRUE
43:26.4,0.257289588,0.562968612,0.232382581,0.563598931,3.850982666,3.528320313,TRUE,TRUE
43:26.4,0.257289588,0.562968612,0.232382581,0.563598931,3.850982666,3.528320313,TRUE,TRUE
43:26.4,0.266107678,0.564643681,0.24112922,0.558813095,3.852798462,3.509292603,TRUE,TRUE
43:26.4,0.266107678,0.564643681,0.24112922,0.558813095,3.852798462,3.509292603,TRUE,TRUE
43:26.4,0.266107678,0.564643681,0.24112922,0.558813095,3.852798462,3.509292603,TRUE,TRUE
43:26.5,0.278149009,0.562918901,0.252319396,0.559147418,3.858963013,3.506759644,TRUE,TRUE
43:26.5,0.278149009,0.562918901,0.252319396,0.559147418,3.858963013,3.506759644,TRUE,TRUE
43:26.5,0.278149009,0.562918901,0.252319396,0.559147418,3.858963013,3.506759644,TRUE,TRUE
43:26.5,0.282618135,0.565784514,0.260733634,0.559792876,3.851394653,3.504119873,TRUE,TRUE
43:26.5,0.282618135,0.565784514,0.260733634,0.559792876,3.851394653,3.504119873,TRUE,TRUE
43:26.5,0.282618135,0.565784514,0.260733634,0.559792876,3.851394653,3.504119873,TRUE,TRUE
43:26.5,0.296144038,0.567075551,0.270537227,0.559120417,3.849456787,3.49836731,TRUE,TRUE
43:26.5,0.296144038,0.567075551,0.270537227,0.559120417,3.849456787,3.49836731,TRUE,TRUE
43:26.5,0.296144038,0.567075551,0.270537227,0.559120417,3.849456787,3.49836731,TRUE,TRUE
43:26.5,0.302038372,0.566022277,0.28301394,0.558312178,3.851989746,3.504882813,TRUE,TRUE
43:26.5,0.302038372,0.566022277,0.28301394,0.558312178,3.851989746,3.504882813,TRUE,TRUE
43:26.5,0.302038372,0.566022277,0.28301394,0.558312178,3.851989746,3.504882813,TRUE,TRUE
43:26.5,0.311089903,0.565553069,0.292886198,0.557344377,3.847885132,3.501525879,TRUE,TRUE
43:26.5,0.311089903,0.565553069,0.292886198,0.557344377,3.847885132,3.501525879,TRUE,TRUE
43:26.5,0.311089903,0.565553069,0.292886198,0.557344377,3.847885132,3.501525879,TRUE,TRUE
43:26.5,0.31995979,0.561558843,0.29835093,0.556765139,3.857315063,3.488571167,TRUE,TRUE
43:26.5,0.31995979,0.561558843,0.29835093,0.556765139,3.857315063,3.488571167,TRUE,TRUE
43:26.5,0.31995979,0.561558843,0.29835093,0.556765139,3.857315063,3.488571167,TRUE,TRUE
43:26.6,0.332764477,0.55534482,0.306660324,0.560502887,3.850082397,3.489486694,TRUE,TRUE
43:26.6,0.332764477,0.55534482,0.306660324,0.560502887,3.850082397,3.489486694,TRUE,TRUE
43:26.6,0.332764477,0.55534482,0.306660324,0.560502887,3.850082397,3.489486694,TRUE,TRUE
43:26.6,0.340571582,0.561419606,0.315637469,0.567066073,3.858703613,3.492553711,TRUE,TRUE
43:26.6,0.340571582,0.561419606,0.315637469,0.567066073,3.858703613,3.492553711,TRUE,TRUE
43:26.6,0.340571582,0.561419606,0.315637469,0.567066073,3.858703613,3.492553711,TRUE,TRUE
43:26.6,0.349049419,0.564295352,0.324728668,0.569221914,3.851348877,3.487091064,TRUE,TRUE
43:26.6,0.349049419,0.564295352,0.324728668,0.569221914,3.851348877,3.487091064,TRUE,TRUE
43:26.6,0.349049419,0.564295352,0.324728668,0.569221914,3.851348877,3.487091064,TRUE,TRUE
43:26.6,0.352054417,0.559175968,0.332186371,0.566218793,3.830276489,3.490600586,TRUE,TRUE
43:26.6,0.352054417,0.559175968,0.332186371,0.566218793,3.830276489,3.490600586,TRUE,TRUE
43:26.6,0.352054417,0.559175968,0.332186371,0.566218793,3.830276489,3.490600586,TRUE,TRUE
43:26.6,0.363387555,0.556857646,0.340522975,0.565158665,3.828369141,3.496704102,TRUE,TRUE
43:26.6,0.363387555,0.556857646,0.340522975,0.565158665,3.828369141,3.496704102,TRUE,TRUE
43:26.6,0.363387555,0.556857646,0.340522975,0.565158665,3.828369141,3.496704102,TRUE,TRUE
43:26.6,0.369526595,0.560799181,0.34898594,0.56297189,3.823242188,3.497833252,TRUE,TRUE
43:26.6,0.369526595,0.560799181,0.34898594,0.56297189,3.823242188,3.497833252,TRUE,TRUE
43:26.6,0.369526595,0.560799181,0.34898594,0.56297189,3.823242188,3.497833252,TRUE,TRUE
43:26.7,0.378271639,0.560935557,0.357856095,0.564893603,3.822845459,3.495574951,TRUE,TRUE
43:26.7,0.378271639,0.560935557,0.357856095,0.564893603,3.822845459,3.495574951,TRUE,TRUE
43:26.7,0.378271639,0.560935557,0.357856095,0.564893603,3.822845459,3.495574951,TRUE,TRUE
43:26.7,0.38391909,0.559907436,0.366654962,0.570577919,3.831893921,3.498138428,TRUE,TRUE
43:26.7,0.38391909,0.559907436,0.366654962,0.570577919,3.831893921,3.498138428,TRUE,TRUE
43:26.7,0.38391909,0.559907436,0.366654962,0.570577919,3.831893921,3.498138428,TRUE,TRUE
43:26.7,0.369784147,0.56426388,0.35775733,0.567931771,3.854858398,3.519927979,TRUE,TRUE
43:26.7,0.369784147,0.56426388,0.35775733,0.567931771,3.854858398,3.519927979,TRUE,TRUE
43:26.7,0.369784147,0.56426388,0.35775733,0.567931771,3.854858398,3.519927979,TRUE,TRUE
43:26.7,0.35620141,0.565193474,0.338335216,0.569080591,3.850952148,3.528060913,TRUE,TRUE
43:26.7,0.35620141,0.565193474,0.338335216,0.569080591,3.850952148,3.528060913,TRUE,TRUE
43:26.7,0.35620141,0.565193474,0.338335216,0.569080591,3.850952148,3.528060913,TRUE,TRUE
43:26.7,0.355360389,0.564294219,0.334693104,0.569332004,3.831268311,3.514633179,TRUE,TRUE
43:26.7,0.355360389,0.564294219,0.334693104,0.569332004,3.831268311,3.514633179,TRUE,TRUE
43:26.7,0.355360389,0.564294219,0.334693104,0.569332004,3.831268311,3.514633179,TRUE,TRUE
43:26.7,0.357587576,0.565371633,0.337272435,0.563851535,3.833267212,3.521316528,TRUE,TRUE
43:26.7,0.357587576,0.565371633,0.337272435,0.563851535,3.833267212,3.521316528,TRUE,TRUE
43:26.7,0.357587576,0.565371633,0.337272435,0.563851535,3.833267212,3.521316528,TRUE,TRUE
43:26.8,0.363722384,0.56400007,0.33987093,0.564457417,3.845672607,3.535873413,TRUE,TRUE
43:26.8,0.363722384,0.56400007,0.33987093,0.564457417,3.845672607,3.535873413,TRUE,TRUE
43:26.8,0.363722384,0.56400007,0.33987093,0.564457417,3.845672607,3.535873413,TRUE,TRUE
43:26.8,0.368926316,0.566947401,0.345445096,0.561670899,3.86907959,3.539550781,TRUE,TRUE
43:26.8,0.368926316,0.566947401,0.345445096,0.561670899,3.86907959,3.539550781,TRUE,TRUE
43:26.8,0.368926316,0.566947401,0.345445096,0.561670899,3.86907959,3.539550781,TRUE,TRUE
43:26.8,0.37243861,0.56160593,0.349717855,0.558614075,3.884979248,3.550994873,TRUE,TRUE
43:26.8,0.37243861,0.56160593,0.349717855,0.558614075,3.884979248,3.550994873,TRUE,TRUE
43:26.8,0.37243861,0.56160593,0.349717855,0.558614075,3.884979248,3.550994873,TRUE,TRUE
43:26.8,0.371719569,0.554452896,0.353187323,0.561073422,3.877166748,3.547195435,TRUE,TRUE
43:26.8,0.371719569,0.554452896,0.353187323,0.561073422,3.877166748,3.547195435,TRUE,TRUE
43:26.8,0.371719569,0.554452896,0.353187323,0.561073422,3.877166748,3.547195435,TRUE,TRUE
43:26.8,0.373819679,0.556215167,0.353565425,0.563031137,3.888900757,3.551147461,TRUE,TRUE
43:26.8,0.373819679,0.556215167,0.353565425,0.563031137,3.888900757,3.551147461,TRUE,TRUE
43:26.8,0.373819679,0.556215167,0.353565425,0.563031137,3.888900757,3.551147461,TRUE,TRUE
43:26.8,0.377124131,0.559495449,0.352773011,0.562871099,3.911148071,3.56338501,TRUE,TRUE
43:26.8,0.377124131,0.559495449,0.352773011,0.562871099,3.911148071,3.56338501,TRUE,TRUE
43:26.8,0.377124131,0.559495449,0.352773011,0.562871099,3.911148071,3.56338501,TRUE,TRUE
43:26.9,0.378778428,0.559739351,0.353215903,0.561018288,3.923110962,3.569641113,TRUE,TRUE
43:26.9,0.378778428,0.559739351,0.353215903,0.561018288,3.923110962,3.569641113,TRUE,TRUE
43:26.9,0.378778428,0.559739351,0.353215903,0.561018288,3.923110962,3.569641113,TRUE,TRUE
43:26.9,0.377669245,0.558512568,0.355957389,0.560663223,3.917449951,3.582183838,TRUE,TRUE
43:26.9,0.377669245,0.558512568,0.355957389,0.560663223,3.917449951,3.582183838,TRUE,TRUE
43:26.9,0.377669245,0.558512568,0.355957389,0.560663223,3.917449951,3.582183838,TRUE,TRUE
43:26.9,0.378120124,0.556549132,0.358501822,0.560281336,3.938934326,3.595458984,TRUE,TRUE
43:26.9,0.378120124,0.556549132,0.358501822,0.560281336,3.938934326,3.595458984,TRUE,TRUE
43:26.9,0.378120124,0.556549132,0.358501822,0.560281336,3.938934326,3.595458984,TRUE,TRUE
43:26.9,0.376998037,0.557438254,0.35785687,0.559225142,3.943450928,3.599136353,TRUE,TRUE
43:26.9,0.376998037,0.557438254,0.35785687,0.559225142,3.943450928,3.599136353,TRUE,TRUE
43:26.9,0.376998037,0.557438254,0.35785687,0.559225142,3.943450928,3.599136353,TRUE,TRUE
43:26.9,0.377085805,0.563111067,0.35783124,0.55886966,3.955383301,3.600158691,TRUE,TRUE
43:26.9,0.377085805,0.563111067,0.35783124,0.55886966,3.955383301,3.600158691,TRUE,TRUE
43:26.9,0.377085805,0.563111067,0.35783124,0.55886966,3.955383301,3.600158691,TRUE,TRUE
43:26.9,0.378393084,0.563963711,0.35766384,0.562513947,3.968597412,3.603713989,TRUE,TRUE
43:26.9,0.378393084,0.563963711,0.35766384,0.562513947,3.968597412,3.603713989,TRUE,TRUE
43:26.9,0.378393084,0.563963711,0.35766384,0.562513947,3.968597412,3.603713989,TRUE,TRUE
43:27.0,0.379449248,0.562419713,0.358128816,0.563515902,3.974365234,3.613525391,TRUE,TRUE
43:27.0,0.379449248,0.562419713,0.358128816,0.563515902,3.974365234,3.613525391,TRUE,TRUE
43:27.0,0.379449248,0.562419713,0.358128816,0.563515902,3.974365234,3.613525391,TRUE,TRUE
43:27.0,0.380318195,0.561691225,0.360980272,0.556419671,3.982833862,3.62322998,TRUE,TRUE
43:27.0,0.380318195,0.561691225,0.360980272,0.556419671,3.982833862,3.62322998,TRUE,TRUE
43:27.0,0.380318195,0.561691225,0.360980272,0.556419671,3.982833862,3.62322998,TRUE,TRUE
43:27.0,0.379571527,0.558006644,0.362886816,0.55361551,3.996856689,3.632583618,TRUE,TRUE
43:27.0,0.379571527,0.558006644,0.362886816,0.55361551,3.996856689,3.632583618,TRUE,TRUE
43:27.0,0.379571527,0.558006644,0.362886816,0.55361551,3.996856689,3.632583618,TRUE,TRUE
43:27.0,0.382892728,0.558861434,0.365232676,0.558033466,4.013519287,3.640258789,TRUE,TRUE
43:27.0,0.382892728,0.558861434,0.365232676,0.558033466,4.013519287,3.640258789,TRUE,TRUE
43:27.0,0.382892728,0.558861434,0.365232676,0.558033466,4.013519287,3.640258789,TRUE,TRUE
43:27.0,0.397097141,0.552791953,0.375721037,0.557525635,4.025695801,3.637237549,TRUE,TRUE
43:27.0,0.397097141,0.552791953,0.375721037,0.557525635,4.025695801,3.637237549,TRUE,TRUE
43:27.0,0.397097141,0.552791953,0.375721037,0.557525635,4.025695801,3.637237549,TRUE,TRUE
43:27.0,0.400529414,0.54784894,0.379687518,0.554280639,4.012268066,3.629730225,TRUE,TRUE
43:27.0,0.400529414,0.54784894,0.379687518,0.554280639,4.012268066,3.629730225,TRUE,TRUE
43:27.0,0.400529414,0.54784894,0.379687518,0.554280639,4.012268066,3.629730225,TRUE,TRUE
43:27.1,0.399710149,0.546850502,0.378483832,0.550827503,4.02305603,3.64012146,TRUE,TRUE
43:27.1,0.399710149,0.546850502,0.378483832,0.550827503,4.02305603,3.64012146,TRUE,TRUE
43:27.1,0.399710149,0.546850502,0.378483832,0.550827503,4.02305603,3.64012146,TRUE,TRUE
43:27.1,0.400927246,0.546586931,0.379483074,0.547023296,4.037765503,3.647415161,TRUE,TRUE
43:27.1,0.400927246,0.546586931,0.379483074,0.547023296,4.037765503,3.647415161,TRUE,TRUE
43:27.1,0.400927246,0.546586931,0.379483074,0.547023296,4.037765503,3.647415161,TRUE,TRUE
43:27.1,0.39994517,0.544435441,0.379786462,0.54755038,4.042922974,3.64894104,TRUE,TRUE
43:27.1,0.39994517,0.544435441,0.379786462,0.54755038,4.042922974,3.64894104,TRUE,TRUE
43:27.1,0.39994517,0.544435441,0.379786462,0.54755038,4.042922974,3.64894104,TRUE,TRUE
43:27.1,0.399376243,0.543896317,0.379282862,0.548877656,4.034744263,3.6459198,TRUE,TRUE
43:27.1,0.399376243,0.543896317,0.379282862,0.548877656,4.034744263,3.6459198,TRUE,TRUE
43:27.1,0.399376243,0.543896317,0.379282862,0.548877656,4.034744263,3.6459198,TRUE,TRUE
43:27.1,0.401401907,0.546973407,0.379256964,0.548960686,4.024017334,3.634185791,TRUE,TRUE
43:27.1,0.401401907,0.546973407,0.379256964,0.548960686,4.024017334,3.634185791,TRUE,TRUE
43:27.1,0.401401907,0.546973407,0.379256964,0.548960686,4.024017334,3.634185791,TRUE,TRUE
43:27.1,0.401002496,0.547084212,0.378668189,0.550691962,4.009414673,3.621047974,TRUE,TRUE
43:27.1,0.401002496,0.547084212,0.378668189,0.550691962,4.009414673,3.621047974,TRUE,TRUE
43:27.1,0.401002496,0.547084212,0.378668189,0.550691962,4.009414673,3.621047974,TRUE,TRUE
43:27.2,0.401238948,0.548840225,0.380788386,0.548872471,3.989837646,3.610305786,TRUE,TRUE
43:27.2,0.401238948,0.548840225,0.380788386,0.548872471,3.989837646,3.610305786,TRUE,TRUE
43:27.2,0.401238948,0.548840225,0.380788386,0.548872471,3.989837646,3.610305786,TRUE,TRUE
43:27.2,0.40122816,0.547995925,0.379697561,0.550339758,3.989761353,3.595169067,TRUE,TRUE
43:27.2,0.40122816,0.547995925,0.379697561,0.550339758,3.989761353,3.595169067,TRUE,TRUE
43:27.2,0.40122816,0.547995925,0.379697561,0.550339758,3.989761353,3.595169067,TRUE,TRUE
43:27.2,0.400688767,0.549279928,0.379258931,0.549700081,3.970504761,3.57673645,TRUE,TRUE
43:27.2,0.400688767,0.549279928,0.379258931,0.549700081,3.970504761,3.57673645,TRUE,TRUE
43:27.2,0.400688767,0.549279928,0.379258931,0.549700081,3.970504761,3.57673645,TRUE,TRUE
43:27.2,0.401619375,0.554002345,0.37945351,0.547646284,3.961746216,3.568130493,TRUE,TRUE
43:27.2,0.401619375,0.554002345,0.37945351,0.547646284,3.961746216,3.568130493,TRUE,TRUE
43:27.2,0.401619375,0.554002345,0.37945351,0.547646284,3.961746216,3.568130493,TRUE,TRUE
43:27.2,0.403329045,0.552374125,0.37707749,0.550195694,3.931625366,3.553085327,TRUE,TRUE
43:27.2,0.403329045,0.552374125,0.37707749,0.550195694,3.931625366,3.553085327,TRUE,TRUE
43:27.2,0.403329045,0.552374125,0.37707749,0.550195694,3.931625366,3.553085327,TRUE,TRUE
43:27.2,0.401432872,0.549567401,0.376554579,0.548035622,3.902206421,3.522171021,TRUE,TRUE
43:27.2,0.401432872,0.549567401,0.376554579,0.548035622,3.902206421,3.522171021,TRUE,TRUE
43:27.2,0.401432872,0.549567401,0.376554579,0.548035622,3.902206421,3.522171021,TRUE,TRUE
43:27.3,0.401118904,0.552753687,0.377455235,0.547163129,3.880218506,3.497772217,TRUE,TRUE
43:27.3,0.401118904,0.552753687,0.377455235,0.547163129,3.880218506,3.497772217,TRUE,TRUE
43:27.3,0.401118904,0.552753687,0.377455235,0.547163129,3.880218506,3.497772217,TRUE,TRUE
43:27.3,0.401269853,0.553285539,0.377952158,0.543797851,3.872528076,3.491119385,TRUE,TRUE
43:27.3,0.401269853,0.553285539,0.377952158,0.543797851,3.872528076,3.491119385,TRUE,TRUE
